2018-04-05 13:01:19, -21, 912
2018-04-05 13:02:21, -21, 912
2018-04-05 13:02:23, -21, 987
2018-04-05 13:02:25, -21, 980
2018-04-05 13:02:25, -21, 982
2018-04-05 13:02:30, -21, 984
2018-04-05 13:02:30, -21, 1020
2018-04-05 13:02:31, -21, 984
2018-04-05 13:02:31, -21, 1073
2018-04-05 13:02:32, -21, 912
2018-04-05 13:02:32, -21, 984
2018-04-05 13:02:33, -21, 969
2018-04-05 13:02:33, -21, 912
2018-04-05 13:02:35, -21, 1007
2018-04-05 13:02:35, -21, 912
2018-04-05 13:02:37, -21, 912
2018-04-05 13:02:37, -21, 1004
2018-04-05 13:02:38, -20, 1023
2018-04-05 13:02:39, -20, 1222
2018-04-05 13:02:40, -21, 1058
2018-04-05 13:02:40, -21, 1040
2018-04-05 13:02:40, -20, 1001
2018-04-05 13:02:40, -21, 984
2018-04-05 13:02:42, -21, 1002
2018-04-05 13:02:43, -20, 1098
2018-04-05 13:02:43, -20, 1258
2018-04-05 13:02:44, -20, 1073
2018-04-05 13:02:44, -20, 1080
2018-04-05 13:02:44, -21, 1084
2018-04-05 13:02:45, -21, 1014
2018-04-05 13:02:46, -20, 1101
2018-04-05 13:02:50, -20, 1206
2018-04-05 13:02:54, -19, 1264
2018-04-05 13:03:03, -21, 912
2018-04-05 13:03:07, -21, 935
2018-04-05 13:03:11, -21, 912
2018-04-05 13:03:11, -21, 912
2018-04-05 13:03:13, -21, 912
2018-04-05 13:03:13, -21, 1060
2018-04-05 13:03:15, -21, 970
2018-04-05 13:03:16, -20, 1186
2018-04-05 13:03:18, -21, 1007
2018-04-05 13:03:18, -21, 912
2018-04-05 13:03:19, -21, 912
2018-04-05 13:03:20, -20, 1101
2018-04-05 13:03:23, -21, 986
2018-04-05 13:03:23, -19, 1134
2018-04-05 13:03:23, -21, 912
2018-04-05 13:03:24, -21, 987
2018-04-05 13:03:25, -19, 1133
2018-04-05 13:03:25, -21, 912
2018-04-05 13:03:26, -21, 912
2018-04-05 13:03:26, -21, 960
2018-04-05 13:03:26, -21, 1018
2018-04-05 13:03:27, -20, 1006
2018-04-05 13:03:27, -18, 1236
2018-04-05 13:03:28, -20, 1173
2018-04-05 13:03:33, -19, 1236
2018-04-05 13:03:33, -19, 1172
2018-04-05 13:03:34, -20, 1006
2018-04-05 13:03:35, -20, 1112
2018-04-05 13:03:35, -19, 1228
2018-04-05 13:03:40, -19, 1266
2018-04-05 13:03:41, -21, 1292
2018-04-05 13:03:53, -20, 1104
2018-04-05 13:03:56, -21, 960
2018-04-05 13:03:57, -21, 1019
2018-04-05 13:03:58, -20, 1023
2018-04-05 13:03:59, -21, 984
2018-04-05 13:03:59, -21, 912
2018-04-05 13:04:03, -20, 1232
2018-04-05 13:04:05, -21, 912
2018-04-05 13:04:05, -21, 1092
2018-04-05 13:04:06, -20, 1041
2018-04-05 13:04:08, -21, 912
2018-04-05 13:04:08, -20, 1079
2018-04-05 13:04:09, -21, 912
2018-04-05 13:04:09, -21, 984
2018-04-05 13:04:09, -21, 912
2018-04-05 13:04:10, -21, 969
2018-04-05 13:04:10, -21, 984
2018-04-05 13:04:10, -20, 1185
2018-04-05 13:04:10, -20, 1100
2018-04-05 13:04:11, -21, 1052
2018-04-05 13:04:15, -21, 912
2018-04-05 13:04:16, -21, 912
2018-04-05 13:04:16, -19, 1150
2018-04-05 13:04:17, -21, 912
2018-04-05 13:04:18, -20, 1146
2018-04-05 13:04:18, -20, 1104
2018-04-05 13:04:19, -20, 1154
2018-04-05 13:04:20, -21, 987
2018-04-05 13:04:21, -21, 984
2018-04-05 13:04:23, -20, 1046
2018-04-05 13:04:24, -21, 912
2018-04-05 13:04:28, -21, 1056
2018-04-05 13:04:38, -21, 984
2018-04-05 13:04:39, -21, 987
2018-04-05 13:04:41, -21, 912
2018-04-05 13:04:47, -20, 1067
2018-04-05 13:04:49, -21, 1113
2018-04-05 13:04:49, -21, 912
2018-04-05 13:04:49, -21, 986
2018-04-05 13:04:51, -21, 1059
2018-04-05 13:04:51, -21, 987
2018-04-05 13:04:52, -21, 912
2018-04-05 13:04:52, -21, 912
2018-04-05 13:04:52, -21, 912
2018-04-05 13:04:54, -21, 984
2018-04-05 13:04:54, -21, 984
2018-04-05 13:04:56, -21, 1018
2018-04-05 13:04:56, -21, 1269
2018-04-05 13:04:57, -21, 912
2018-04-05 13:04:57, -21, 1094
2018-04-05 13:04:57, -20, 1145
2018-04-05 13:04:58, -21, 968
2018-04-05 13:05:00, -21, 912
2018-04-05 13:05:01, -21, 968
2018-04-05 13:05:01, -21, 912
2018-04-05 13:05:02, -21, 1007
2018-04-05 13:05:03, -20, 1168
2018-04-05 13:05:04, -21, 1080
2018-04-05 13:05:04, -20, 1208
2018-04-05 13:05:10, -21, 984
2018-04-05 13:05:11, -21, 1052
2018-04-05 13:05:15, -21, 1007
2018-04-05 13:05:16, -20, 1241
2018-04-05 13:05:32, -21, 1014
2018-04-05 13:05:33, -20, 1134
2018-04-05 13:05:34, -20, 1114
2018-04-05 13:05:38, -21, 968
2018-04-05 13:05:39, -21, 946
2018-04-05 13:05:41, -21, 1187
2018-04-05 13:05:42, -21, 1042
2018-04-05 13:05:43, -21, 912
2018-04-05 13:05:44, -21, 1030
2018-04-05 13:05:44, -19, 1143
2018-04-05 13:05:45, -21, 1056
2018-04-05 13:05:45, -21, 1092
2018-04-05 13:05:45, -21, 984
2018-04-05 13:05:46, -21, 912
2018-04-05 13:05:46, -21, 1112
2018-04-05 13:05:47, -21, 1091
2018-04-05 13:05:49, -21, 1091
2018-04-05 13:05:49, -21, 912
2018-04-05 13:05:52, -21, 1097
2018-04-05 13:05:53, -20, 1101
2018-04-05 13:05:54, -20, 1030
2018-04-05 13:05:59, -20, 1208
2018-04-05 13:06:00, -20, 1103
2018-04-05 13:06:03, -21, 1236
2018-04-05 13:06:03, -19, 1301
2018-04-05 13:06:04, -21, 1020
2018-04-05 13:06:04, -21, 912
2018-04-05 13:06:06, -20, 1245
2018-04-05 13:06:06, -20, 1205
2018-04-05 13:06:06, -19, 1240
2018-04-05 13:06:07, -21, 1095
2018-04-05 13:06:07, -21, 1019
2018-04-05 13:06:20, -21, 946
2018-04-05 13:06:20, -21, 912
2018-04-05 13:06:28, -21, 912
2018-04-05 13:06:30, -21, 1019
2018-04-05 13:06:31, -21, 946
2018-04-05 13:06:31, -21, 912
2018-04-05 13:06:31, -21, 1041
2018-04-05 13:06:33, -20, 1034
2018-04-05 13:06:34, -21, 986
2018-04-05 13:06:34, -19, 1208
2018-04-05 13:06:35, -21, 984
2018-04-05 13:06:37, -21, 1018
2018-04-05 13:06:39, -21, 1079
2018-04-05 13:06:40, -21, 1020
2018-04-05 13:06:41, -21, 1076
2018-04-05 13:06:41, -20, 1040
2018-04-05 13:06:42, -21, 1040
2018-04-05 13:06:45, -21, 912
2018-04-05 13:06:46, -20, 1072
2018-04-05 13:06:49, -20, 1098
2018-04-05 13:06:49, -20, 1072
2018-04-05 13:06:51, -21, 912
2018-04-05 13:06:53, -21, 984
2018-04-05 13:06:57, -21, 1004
2018-04-05 13:06:57, -21, 1125
2018-04-05 13:06:58, -20, 1006
2018-04-05 13:07:00, -20, 1150
2018-04-05 13:07:04, -19, 1157
2018-04-05 13:07:05, -19, 1245
2018-04-05 13:07:05, -20, 1173
2018-04-05 13:07:10, -21, 912
2018-04-05 13:07:12, -21, 912
2018-04-05 13:07:17, -20, 1211
2018-04-05 13:07:18, -21, 970
2018-04-05 13:07:18, -21, 912
2018-04-05 13:07:19, -20, 1257
2018-04-05 13:07:19, -21, 912
2018-04-05 13:07:19, -20, 1074
2018-04-05 13:07:20, -20, 1034
2018-04-05 13:07:21, -21, 912
2018-04-05 13:07:23, -20, 1121
2018-04-05 13:07:24, -21, 1077
2018-04-05 13:07:25, -21, 946
2018-04-05 13:07:26, -21, 1120
2018-04-05 13:07:28, -21, 946
2018-04-05 13:07:29, -20, 1242
2018-04-05 13:07:30, -20, 1221
2018-04-05 13:07:35, -19, 1158
2018-04-05 13:07:35, -21, 1164
2018-04-05 13:07:37, -21, 1133
2018-04-05 13:07:37, -21, 1059
2018-04-05 13:07:38, -21, 1240
2018-04-05 13:07:38, -21, 912
2018-04-05 13:07:40, -21, 912
2018-04-05 13:07:41, -21, 1019
2018-04-05 13:07:43, -20, 1155
2018-04-05 13:07:43, -21, 935
2018-04-05 13:07:45, -20, 1030
2018-04-05 13:07:46, -21, 912
2018-04-05 13:07:47, -19, 1236
2018-04-05 13:07:55, -20, 1078
2018-04-05 13:07:59, -21, 984
2018-04-05 13:08:04, -21, 912
2018-04-05 13:08:04, -19, 1226
2018-04-05 13:08:04, -21, 946
2018-04-05 13:08:10, -21, 984
2018-04-05 13:08:12, -21, 1041
2018-04-05 13:08:13, -21, 1094
2018-04-05 13:08:15, -21, 912
2018-04-05 13:08:16, -20, 1145
2018-04-05 13:08:16, -21, 1018
2018-04-05 13:08:17, -21, 1166
2018-04-05 13:08:21, -19, 1124
2018-04-05 13:08:21, -20, 1298
2018-04-05 13:08:23, -21, 1124
2018-04-05 13:08:26, -21, 1018
2018-04-05 13:08:28, -20, 1006
2018-04-05 13:08:28, -19, 1426
2018-04-05 13:08:28, -21, 1164
2018-04-05 13:08:29, -21, 946
2018-04-05 13:08:30, -20, 1041
2018-04-05 13:08:31, -20, 1101
2018-04-05 13:08:32, -21, 1082
2018-04-05 13:08:33, -21, 981
2018-04-05 13:08:34, -21, 1019
2018-04-05 13:08:34, -18, 1395
2018-04-05 13:08:37, -21, 1041
2018-04-05 13:08:38, -20, 1107
2018-04-05 13:08:41, -21, 1103
2018-04-05 13:08:42, -20, 1278
2018-04-05 13:08:43, -21, 1125
2018-04-05 13:08:49, -20, 1112
2018-04-05 13:08:50, -21, 946
2018-04-05 13:08:55, -20, 1116
2018-04-05 13:08:57, -21, 969
2018-04-05 13:08:59, -21, 912
2018-04-05 13:09:03, -20, 1008
2018-04-05 13:09:03, -21, 1020
2018-04-05 13:09:05, -21, 1128
